id,date,account,vendor,amount,description
GL-6014,2024-08-06,6800 · Events,Islewood & Finch,1100.46,Venue booking
GL-6015,2024-08-06,6900 · Miscellaneous,Ridgemont & Finch,3973.85,General purchase
GL-6016,2024-08-07,6400 · Travel,Pine & Rail Travel,994.41,Client site travel
GL-6017,2024-08-07,6500 · Professional,Harbor Legal Group,11751.64,Contract review and filing
GL-6018,2024-08-07,6500 · Professional,Foxglen & Finch,3007.81,Professional services
GL-6019,2024-08-07,6900 · Miscellaneous,Eastmoor Traders,3085.9,Miscellaneous expense
GL-6020,2024-08-07,6600 · Marketing,Foxglen Ventures,3409.64,Marketing spend
GL-6021,2024-08-07,6900 · Miscellaneous,Westgate Supply Co,3813.25,Miscellaneous expense
GL-6022,2024-08-07,6300 · Contractors,Ustane Materials,1941.3,Consulting work
GL-6023,2024-08-08,6300 · Contractors,Brightline Advisory,6195.69,Operational review sprint
GL-6024,2024-08-08,6300 · Contractors,Jasperton Group,3651.2,Project support
GL-6025,2024-08-08,6210 · Software,Westgate Ventures,5934.75,Platform fee
GL-6026,2024-08-08,6710 · Equipment,Ironwood Services,5563.12,Equipment purchase
GL-6027,2024-08-08,6800 · Events,Thornleigh Trade Ltd,764.32,Team event
GL-6028,2024-08-08,6210 · Software,Oldbridge & Finch,4430.78,Software license
GL-6029,2024-08-08,6600 · Marketing,Nightingale Advisory,4150.79,Content production
GL-6030,2024-08-08,6800 · Events,Ferncliff Ventures,1005.38,Event costs
GL-6031,2024-08-08,6800 · Events,Overhill Services,901.21,Team event
GL-6032,2024-08-08,6400 · Travel,Yarrowmere Advisory,326.74,Client visit travel
GL-6033,2024-08-08,6300 · Contractors,Foxglen Advisory,1629.78,Contractor invoice
GL-6034,2024-08-08,6500 · Professional,Kettleworth Supply,6791.08,Consulting engagement
GL-6035,2024-08-08,6300 · Contractors,Fairhaven Trade Ltd,11977.79,Project support
GL-6036,2024-08-08,6400 · Travel,Ashford Distribution,1706.85,Conference travel
GL-6037,2024-08-08,6900 · Miscellaneous,Silverlake Services,1060.13,General purchase
GL-6038,2024-08-08,6300 · Contractors,Underbrook Logistics,2060.02,Project support
GL-6039,2024-08-08,6500 · Professional,Hollowbrook Materials,2464.73,Consulting engagement
GL-6040,2024-08-08,6210 · Software,Westgate Co,1310.1,Software license
GL-6041,2024-08-08,6600 · Marketing,Ivywood Supply Co,1959.15,Ad campaign
GL-6042,2024-08-08,6210 · Software,Mosswell Materials,3815.08,Subscription renewal
GL-6043,2024-08-08,6800 · Events,Mosswell Distribution,3808.09,Event costs
GL-6044,2024-08-09,6100 · Facilities,Pinecrest Office Rentals,2411.85,Repairs
GL-6045,2024-08-09,6000 · Office,Oakhaven Ventures,658.16,Breakroom restock
GL-6046,2024-08-09,6000 · Office,Pemberton Distribution,840.54,Office supplies
GL-6047,2024-08-09,6500 · Professional,Grovemont Consulting,2511.79,Consulting engagement
GL-6048,2024-08-09,6210 · Software,Eastmoor & Sons,4649.08,Software license
GL-6049,2024-08-09,6000 · Office,Copperfield Materials,806.85,General office purchase
GL-6050,2024-08-09,6600 · Marketing,Westgate Advisory,4976.48,Marketing spend
GL-6051,2024-08-09,6800 · Events,Juniper & Finch,3988.43,Venue booking
GL-6052,2024-08-09,6710 · Equipment,Driftwood Vendors,3545.94,Equipment maintenance
GL-6053,2024-08-09,6100 · Facilities,Dunmore Co,5490.92,Repairs
GL-6054,2024-08-09,6500 · Professional,Everline Supply,5204.07,Advisory fee
GL-6055,2024-08-09,6300 · Contractors,Timberline Ventures,3177.58,Contractor invoice
GL-6056,2024-08-09,6300 · Contractors,Deerpath Contractors,3319.67,Consulting work
GL-6057,2024-08-09,6500 · Professional,Driftwood & Finch,1323.91,Advisory fee
GL-6058,2024-08-09,6000 · Office,Ridgemont Co,1218.43,Breakroom restock
GL-6059,2024-08-09,6600 · Marketing,Vinewood Solutions,5951.22,Ad campaign
GL-6060,2024-08-09,6210 · Software,Grovemont Group,2698.26,Subscription renewal
GL-6061,2024-08-09,6100 · Facilities,Millhaven Solutions,3383.33,Repairs
GL-6062,2024-08-09,6710 · Equipment,Kettleworth & Finch,4740.4,Equipment purchase
GL-6063,2024-08-09,6600 · Marketing,Greystone Distribution,1576.75,Marketing spend
GL-6064,2024-08-11,6600 · Marketing,Meridian Ad Group,3030.97,Ad campaign
GL-6065,2024-08-12,6000 · Office,Paper Kite Supply,522.94,Breakroom restock
GL-6066,2024-08-12,6000 · Office,Paper Kite Supply,1230.88,Quarterly office supplies
GL-6067,2024-08-12,6800 · Events,Heathfield Supply Co,4656.05,Venue booking
GL-6068,2024-08-12,6400 · Travel,Greystone Advisory,652.09,Conference travel
GL-6069,2024-08-12,6500 · Professional,Grovemont & Finch,8766.43,Professional services
GL-6070,2024-08-12,6710 · Equipment,Elmgate Co,986.92,Hardware
GL-6071,2024-08-12,6800 · Events,Larkspur Supply Co,3640.55,Event costs
GL-6072,2024-08-12,6400 · Travel,Ridgemont Distribution,599.75,Client visit travel
GL-6073,2024-08-12,6210 · Software,Deerpath Distribution,916.69,Subscription renewal
GL-6074,2024-08-12,6210 · Software,Ashford Contractors,2616.84,Platform fee
GL-6075,2024-08-12,6100 · Facilities,Pemberton Holdings,5743.11,Building maintenance
GL-6076,2024-08-12,6000 · Office,Hollowbrook Advisory,3356.62,Breakroom restock
GL-6077,2024-08-12,6300 · Contractors,Norwich Bay & Sons,9485.12,Consulting work
GL-6078,2024-08-12,6100 · Facilities,Nightingale Logistics,3629.36,Building maintenance
GL-6079,2024-08-12,6600 · Marketing,Norwich Bay Co,4214.8,Marketing spend
GL-6080,2024-08-12,6500 · Professional,Brackendale Partners,5759.12,Consulting engagement
GL-6081,2024-08-12,6500 · Professional,Valeworth Contractors,4989.88,Professional services
GL-6082,2024-08-12,6300 · Contractors,Overhill Holdings,5257.73,Contractor invoice
GL-6083,2024-08-12,6900 · Miscellaneous,Ashcombe Co,888.63,General purchase
GL-6084,2024-08-12,6600 · Marketing,Westgate Advisory,5723.27,Marketing spend
GL-6085,2024-08-12,6300 · Contractors,Brackendale Vendors,8645.1,Contractor invoice
GL-6086,2024-08-12,6100 · Facilities,Hollowbrook Partners,1176.75,Facilities services
GL-6087,2024-08-13,6210 · Software,Cedar Cloud Tools,2310.3,Usage overage
GL-6088,2024-08-13,6000 · Office,Paper Kite Supply,3945.35,Office supplies
GL-6089,2024-08-13,6710 · Equipment,Northfield Advisory,5059.52,Equipment purchase
GL-6090,2024-08-13,6210 · Software,Brackendale Solutions,2467.28,Software license
GL-6091,2024-08-13,6400 · Travel,Dunmore Partners,757.16,Conference travel
GL-6092,2024-08-13,6710 · Equipment,Nightingale Partners,2918.36,Equipment maintenance
GL-6093,2024-08-13,6710 · Equipment,Mosswell Traders,5013.96,Hardware
GL-6094,2024-08-13,6600 · Marketing,Millbrook Group,3253.34,Ad campaign
GL-6095,2024-08-13,6400 · Travel,Nightingale Consulting,267.23,Client visit travel
GL-6096,2024-08-13,6100 · Facilities,Underbrook Co,1870.18,Repairs
GL-6097,2024-08-13,6210 · Software,Ashcombe Partners,885.11,Software license
GL-6098,2024-08-13,6000 · Office,Barrow Materials,402.55,Breakroom restock
GL-6099,2024-08-13,6300 · Contractors,Underbrook Logistics,5846.82,Contractor invoice
GL-6100,2024-08-13,6400 · Travel,Cinderpath Contractors,2436.25,Conference travel
GL-6101,2024-08-13,6000 · Office,Kingswell Solutions,2886.44,Breakroom restock
GL-6102,2024-08-13,6300 · Contractors,Larkspur Traders,11248.89,Project support
GL-6103,2024-08-13,6900 · Miscellaneous,Valeworth Supply,719.06,General purchase
GL-6104,2024-08-14,6500 · Professional,Summit Payroll Services,6670.1,Payroll processing fee
GL-6105,2024-08-14,6210 · Software,Copperfield Partners,6168.36,Subscription renewal
GL-6106,2024-08-14,6900 · Miscellaneous,Ashcombe Vendors,2774.02,Miscellaneous expense
GL-6107,2024-08-14,6900 · Miscellaneous,Westgate Partners,1186.35,General purchase
GL-6108,2024-08-14,6900 · Miscellaneous,Westgate Materials,3281.57,Miscellaneous expense
GL-6109,2024-08-14,6710 · Equipment,Everline Trade Ltd,1466.23,Hardware
GL-6110,2024-08-14,6900 · Miscellaneous,Hartmoor & Sons,3207.85,Miscellaneous expense
GL-6111,2024-08-14,6300 · Contractors,Parkfield Services,9504.69,Contractor invoice
GL-6112,2024-08-14,6000 · Office,Ustane Co,459.76,General office purchase
GL-6113,2024-08-14,6000 · Office,Pemberton Traders,1207.95,General office purchase
GL-6114,2024-08-14,6900 · Miscellaneous,Oldbridge Logistics,1018.32,Miscellaneous expense
GL-6115,2024-08-14,6710 · Equipment,Pemberton Consulting,2719.04,Equipment maintenance
GL-6116,2024-08-14,6600 · Marketing,Vinewood Partners,6857.14,Content production
GL-6117,2024-08-14,6300 · Contractors,Quarryfield Services,4722.4,Contractor invoice
GL-6118,2024-08-14,6100 · Facilities,Ivywood Logistics,3262.68,Repairs
GL-6119,2024-08-14,6710 · Equipment,Grovemont Materials,645.04,Equipment purchase
GL-6120,2024-08-14,6300 · Contractors,Ferncliff Holdings,5018.44,Project support
GL-6121,2024-08-14,6400 · Travel,Lyndon Traders,300.29,Conference travel
GL-6122,2024-08-14,6900 · Miscellaneous,Fairhaven Logistics,1748.24,Miscellaneous expense
GL-6123,2024-08-14,6000 · Office,Eastmoor Services,3118.54,Office supplies
GL-6124,2024-08-14,6100 · Facilities,Stonebridge Partners,1227.96,Building maintenance
GL-6125,2024-08-14,6000 · Office,Quarryfield Contractors,1623.93,Office supplies
GL-6126,2024-08-14,6710 · Equipment,Gladewell Co,2536.16,Hardware
GL-6127,2024-08-14,6400 · Travel,Elmgate Ventures,873.5,Travel expense
GL-6128,2024-08-14,6300 · Contractors,Ashcombe Holdings,9902.12,Consulting work
GL-6129,2024-08-14,6210 · Software,Thornleigh Ventures,4290.33,Software license
GL-6130,2024-08-14,6000 · Office,Yarrowmere Distribution,475.44,Office supplies
GL-6131,2024-08-14,6300 · Contractors,Ustane Materials,2896.05,Project support
GL-6132,2024-08-14,6300 · Contractors,Morrow Studio LLC,9635.88,Contractor invoice
GL-6133,2024-08-15,6210 · Software,Greystone Services,3822.88,Platform fee
GL-6134,2024-08-15,6400 · Travel,Kingswell Trade Ltd,1377.25,Travel expense
GL-6135,2024-08-15,6400 · Travel,Ashcroft Trade Ltd,1303.06,Conference travel
GL-6136,2024-08-15,6710 · Equipment,Silverlake & Sons,1492.89,Hardware
GL-6137,2024-08-15,6800 · Events,Ashcombe Traders,3902.18,Venue booking
GL-6138,2024-08-15,6710 · Equipment,Thornleigh Vendors,3045.77,Hardware
GL-6139,2024-08-15,6210 · Software,Fairhaven Advisory,3891.48,Platform fee
GL-6140,2024-08-15,6000 · Office,Rushmere Co,2327.08,General office purchase
GL-6141,2024-08-15,6710 · Equipment,Larkspur Holdings,5802.64,Equipment purchase
GL-6142,2024-08-15,6100 · Facilities,Silverlake Supply Co,2979.33,Repairs
GL-6143,2024-08-15,6400 · Travel,Driftwood Advisory,1421.38,Client visit travel
GL-6144,2024-08-15,6600 · Marketing,Thornleigh Contractors,5013.58,Ad campaign
GL-6145,2024-08-15,6900 · Miscellaneous,Fairhaven Partners,3191.56,Miscellaneous expense
GL-6146,2024-08-15,6000 · Office,Ivywood & Finch,3234.45,Breakroom restock
GL-6147,2024-08-15,6000 · Office,Quarryfield Materials,2619.33,Office supplies
GL-6148,2024-08-15,6300 · Contractors,Thistlecombe Equipment,9282.12,Contractor invoice
GL-6149,2024-08-16,6300 · Contractors,Brightline Advisory,9079.86,Advisory retainer
GL-6150,2024-08-16,6210 · Software,Longview Supply Co,640.5,Software license
GL-6151,2024-08-16,6710 · Equipment,Mosswell Vendors,4389.25,Equipment maintenance
GL-6152,2024-08-16,6300 · Contractors,Kettleworth Ventures,9277.4,Consulting work
GL-6153,2024-08-16,6000 · Office,Rushmere Group,1489.91,Breakroom restock
GL-6154,2024-08-16,6100 · Facilities,Brackendale Advisory,2537.05,Facilities services
GL-6155,2024-08-16,6000 · Office,Cloverfield Trade Ltd,3148.91,Breakroom restock
GL-6156,2024-08-16,6500 · Professional,Yarrowmere Traders,936.37,Advisory fee
GL-6157,2024-08-16,6300 · Contractors,Rushmere Distribution,6688.18,Contractor invoice
GL-6158,2024-08-16,6400 · Travel,Thornleigh Holdings,856.37,Travel expense
GL-6159,2024-08-16,6900 · Miscellaneous,Quarryfield & Sons,1885.81,General purchase
GL-6160,2024-08-16,6210 · Software,Ivywood Group,4571.79,Platform fee
GL-6161,2024-08-16,6100 · Facilities,Underbrook Contractors,3939.98,Facilities services
GL-6162,2024-08-16,6600 · Marketing,Juniper & Sons,1028.5,Ad campaign
GL-6163,2024-08-16,6800 · Events,Quarryfield Ventures,3269.5,Venue booking
GL-6164,2024-08-16,6710 · Equipment,Juniper Distribution,5019.11,Equipment maintenance
GL-6165,2024-08-16,6400 · Travel,Pemberton Partners,711.74,Client visit travel
GL-6166,2024-08-16,6000 · Office,Kingswell Logistics,1819.19,General office purchase
GL-6167,2024-08-16,6100 · Facilities,Ustane Consulting,1102.14,Facilities services
GL-6168,2024-08-16,6800 · Events,Ironwood Group,1432.34,Team event
GL-6169,2024-08-16,6100 · Facilities,Cinderpath Partners,5229.7,Repairs
GL-6170,2024-08-16,6800 · Events,Vinewood Services,1260.98,Venue booking
GL-6171,2024-08-16,6500 · Professional,Valeworth Contractors,7209.08,Consulting engagement
GL-6172,2024-08-18,6300 · Contractors,Thistlecombe Equipment,9311.36,Consulting work
GL-6173,2024-08-19,6600 · Marketing,Drift Marketing Co,10442.99,Digital ad spend
GL-6174,2024-08-19,6900 · Miscellaneous,Ivywood Services,2593.23,Miscellaneous expense
GL-6175,2024-08-19,6210 · Software,Parkfield Supply Co,6496.52,Subscription renewal
GL-6176,2024-08-19,6800 · Events,Mosswell & Sons,524.59,Venue booking
GL-6177,2024-08-19,6100 · Facilities,Longview Ventures,4424.16,Building maintenance
GL-6178,2024-08-19,6900 · Miscellaneous,Cloverfield & Sons,2706.64,General purchase
GL-6179,2024-08-19,6600 · Marketing,Birchwood Solutions,516.12,Marketing spend
GL-6180,2024-08-19,6210 · Software,Westgate Ventures,398.75,Software license
GL-6181,2024-08-19,6400 · Travel,Ashcroft Supply,543.52,Conference travel
GL-6182,2024-08-19,6710 · Equipment,Kettleworth Contractors,2846.6,Equipment purchase
GL-6183,2024-08-19,6800 · Events,Thornleigh Group,2049.73,Venue booking
GL-6184,2024-08-19,6000 · Office,Ashcombe Contractors,1580.95,Breakroom restock
GL-6185,2024-08-19,6100 · Facilities,Barrow Supply,1360.13,Building maintenance
GL-6186,2024-08-19,6100 · Facilities,Juniper Logistics,2900.3,Repairs
GL-6187,2024-08-19,6900 · Miscellaneous,Greystone Materials,449.48,Miscellaneous expense
GL-6188,2024-08-19,6900 · Miscellaneous,Parkfield Partners,1521.87,General purchase
GL-6189,2024-08-19,6210 · Software,Eastmoor Contractors,5640.61,Platform fee
GL-6190,2024-08-19,6900 · Miscellaneous,Overhill Materials,934.49,Miscellaneous expense
GL-6191,2024-08-19,6800 · Events,Mosswell Holdings,4286.35,Team event
GL-6192,2024-08-20,6000 · Office,Pemberton Distribution,458.53,Office supplies
GL-6193,2024-08-20,6900 · Miscellaneous,Quarryfield Group,470.5,General purchase
GL-6194,2024-08-20,6300 · Contractors,Kingsmere Holdings,7359.72,Project support
GL-6195,2024-08-20,6900 · Miscellaneous,Quarryfield Group,3943.26,Miscellaneous expense
GL-6196,2024-08-20,6500 · Professional,Quarryfield Consulting,928.19,Advisory fee
GL-6197,2024-08-20,6710 · Equipment,Ferncliff Consulting,2044.44,Equipment purchase
GL-6198,2024-08-20,6100 · Facilities,Grovemont Vendors,5874.88,Building maintenance
GL-6199,2024-08-20,6400 · Travel,Pinehollow Solutions,527.48,Travel expense
GL-6200,2024-08-20,6710 · Equipment,Hollowbrook Traders,1678.31,Equipment purchase
GL-6201,2024-08-20,6500 · Professional,Yarrowmere Traders,6359.02,Professional services
GL-6202,2024-08-20,6300 · Contractors,Ridgemont Advisory,10481.78,Consulting work
GL-6203,2024-08-20,6900 · Miscellaneous,Timberline Holdings,394.47,Miscellaneous expense
GL-6204,2024-08-20,6000 · Office,Kingsmere Supply,514.23,General office purchase
GL-6205,2024-08-20,6000 · Office,Ferncliff & Sons,1684.99,General office purchase
GL-6206,2024-08-20,6600 · Marketing,Vinewood Logistics,4824.93,Marketing spend
GL-6207,2024-08-20,6300 · Contractors,Hartmoor Co,3408.79,Contractor invoice
GL-6208,2024-08-20,6100 · Facilities,Cinderpath Traders,5276.67,Facilities services
GL-6209,2024-08-20,6800 · Events,Larkspur Co,3350.66,Team event
GL-6210,2024-08-20,6300 · Contractors,Hollowbrook Trade Ltd,9089.92,Project support
GL-6211,2024-08-20,6000 · Office,Kingsmere Supply,1021.37,Office supplies
GL-6212,2024-08-21,6210 · Software,Cascade IT Partners,2790.0,Network maintenance
GL-6213,2024-08-21,6900 · Miscellaneous,Mosswell & Finch,1774.78,Miscellaneous expense
GL-6214,2024-08-21,6000 · Office,Northfield & Finch,2395.49,Breakroom restock
GL-6215,2024-08-21,6300 · Contractors,Stonebridge Contractors,2954.93,Contractor invoice
GL-6216,2024-08-21,6600 · Marketing,Vinewood Solutions,2466.63,Marketing spend
GL-6217,2024-08-21,6210 · Software,Pinehollow Consulting,2300.61,Platform fee
GL-6218,2024-08-21,6210 · Software,Cloverfield Supply Co,1456.93,Subscription renewal
GL-6219,2024-08-21,6300 · Contractors,Timberline & Finch,7731.18,Contractor invoice
GL-6220,2024-08-21,6900 · Miscellaneous,Eastmoor Traders,2227.61,General purchase
GL-6221,2024-08-21,6400 · Travel,Nightingale Consulting,1369.64,Conference travel
GL-6222,2024-08-21,6500 · Professional,Pinehollow Contractors,8852.27,Professional services
GL-6223,2024-08-21,6600 · Marketing,Longview Advisory,6475.62,Ad campaign
GL-6224,2024-08-21,6710 · Equipment,Kettleworth & Finch,4745.25,Equipment maintenance
GL-6225,2024-08-21,6100 · Facilities,Longview Partners,4726.71,Repairs
GL-6226,2024-08-21,6800 · Events,Fairhaven & Finch,3835.65,Event costs
GL-6227,2024-08-21,6210 · Software,Brackendale Solutions,5423.38,Software license
GL-6228,2024-08-21,6800 · Events,Kettleworth Partners,3467.25,Event costs
GL-6229,2024-08-21,6710 · Equipment,Ferncliff Consulting,5034.56,Equipment purchase
GL-6230,2024-08-21,6600 · Marketing,Westgate Advisory,2711.85,Ad campaign
GL-6231,2024-08-21,6600 · Marketing,Ashcroft & Sons,6268.26,Ad campaign
GL-6232,2024-08-22,6100 · Facilities,Everline Ventures,3478.02,Building maintenance
GL-6233,2024-08-22,6000 · Office,Barrow & Sons,1849.85,Breakroom restock
GL-6234,2024-08-22,6600 · Marketing,Longview & Finch,6261.52,Marketing spend
GL-6235,2024-08-22,6500 · Professional,Pinehollow Services,7328.96,Consulting engagement
